OrderID,RetuenClean
64416,Wrong Item
29838,Changed Mind
138082,Damaged
105073,Wrong Item
5127,Changed Mind
32336,Late Delivery
18305,Wrong Item
101352,Late Delivery
74399,
64319,Wrong Item
53682,Changed Mind
80169,Wrong Item
143434,Wrong Item
124682,Damaged
106289,Wrong Item
57076,Damaged
96176,Damaged
48550,
33960,
42695,Changed Mind
18783,Late Delivery
36491,Wrong Item
15792,Late Delivery
26924,Damaged
105142,Late Delivery
34165,Damaged
3137,Damaged
90523,Late Delivery
106433,Wrong Item
20866,Damaged
55304,Wrong Item
94771,Changed Mind
50806,Damaged
116457,Late Delivery
63111,Late Delivery
40278,Late Delivery
80082,Damaged
82310,Damaged
8939,
108520,Changed Mind
13772,Damaged
50138,Wrong Item
33313,Late Delivery
102917,Changed Mind
35442,Damaged
1746,Wrong Item
6225,Late Delivery
59571,Damaged
116777,Late Delivery
62282,Wrong Item
125834,Changed Mind
118938,Changed Mind
73086,Damaged
21654,Wrong Item
37313,
43555,Changed Mind
62923,Wrong Item
57236,
94800,Late Delivery
57383,Wrong Item
125982,Late Delivery
149125,
121620,Wrong Item
95,Damaged
124746,
130475,Wrong Item
42621,Wrong Item
50486,Late Delivery
142322,Wrong Item
90471,Damaged
144288,Changed Mind
61116,Wrong Item
55102,Late Delivery
126866,
76359,Wrong Item
141468,Changed Mind
121447,Wrong Item
45633,Late Delivery
56816,
17040,
134309,Late Delivery
112215,Wrong Item
87593,Changed Mind
40195,
24300,Changed Mind
31433,Damaged
26401,
136156,Changed Mind
93664,Wrong Item
5352,Wrong Item
111610,Late Delivery
29891,Wrong Item
137830,Late Delivery
58765,
98023,Changed Mind
67383,Damaged
78352,Damaged
120495,
15653,Damaged
34640,Wrong Item
126937,Late Delivery
59773,
74848,
20161,Wrong Item
64831,Damaged
134802,Changed Mind
54738,Late Delivery
123438,Changed Mind
23675,Wrong Item
12516,Late Delivery
17994,Damaged
73143,Changed Mind
113543,
145380,
95008,
29719,Wrong Item
61987,
141118,
76357,Wrong Item
47490,
130296,Changed Mind
15911,
64459,Damaged
124346,
37851,Changed Mind
49650,Changed Mind
75739,Wrong Item
53750,Damaged
8623,Late Delivery
72869,Wrong Item
65778,Changed Mind
131961,Late Delivery
65827,Damaged
96293,Late Delivery
100254,Wrong Item
69282,Damaged
81984,Wrong Item
60180,Damaged
118505,Wrong Item
47513,Wrong Item
116366,Changed Mind
96722,Changed Mind
100520,Wrong Item
2341,Late Delivery
131960,Damaged
11920,
22067,Changed Mind
48400,
90032,Late Delivery
86210,Late Delivery
135650,Changed Mind
58992,
21056,Changed Mind
137622,
146776,
121026,Changed Mind
14910,Late Delivery
44086,Late Delivery
64854,Damaged
107530,Changed Mind
52252,Late Delivery
10677,Damaged
148645,Late Delivery
6785,Changed Mind
7844,
116263,
88423,Wrong Item
140692,
46499,Damaged
70675,
146248,
28504,
114754,Damaged
103402,
129096,Late Delivery
113958,Wrong Item
79742,
86745,Late Delivery
30053,Damaged
129770,
96546,Wrong Item
99730,Late Delivery
74035,Changed Mind
39857,Late Delivery
104857,Changed Mind
62049,Wrong Item
136256,Late Delivery
77147,Wrong Item
50448,Damaged
56027,Changed Mind
91132,Late Delivery
44156,
2382,
119810,Changed Mind
113057,Late Delivery
138642,Changed Mind
13807,Changed Mind
125604,
47018,Changed Mind
128322,Late Delivery
130075,Changed Mind
26582,
34655,Wrong Item
149457,Late Delivery
61000,Damaged
24644,Wrong Item
82723,Wrong Item
11968,Changed Mind
99229,
130557,Damaged
39962,Damaged
40086,
11512,Changed Mind
45708,Wrong Item
47258,Late Delivery
65221,Changed Mind
88502,Changed Mind
114863,Wrong Item
82264,
2886,Wrong Item
38351,Damaged
92358,Late Delivery
110754,Wrong Item
32612,
72527,Wrong Item
51477,Late Delivery
140027,
128484,Damaged
41808,
105487,Late Delivery
99423,Changed Mind
10223,Changed Mind
147442,
51734,
125054,Late Delivery
65029,
132381,Changed Mind
69419,Late Delivery
103821,Late Delivery
59435,Damaged
76368,Damaged
96755,Changed Mind
147422,
8687,Wrong Item
91987,Wrong Item
146824,
116637,
19391,
116108,
131451,Late Delivery
6142,Late Delivery
119317,Changed Mind
146890,Wrong Item
115992,Late Delivery
42909,Damaged
111369,Wrong Item
17468,
43740,Damaged
42328,
24196,Damaged
83238,Late Delivery
72147,Late Delivery
68483,Wrong Item
54509,Changed Mind
96215,Late Delivery
138017,Damaged
16066,Late Delivery
41964,
32629,Damaged
26931,Changed Mind
24791,Late Delivery
9857,
10583,Wrong Item
95619,Late Delivery
51629,
103307,Changed Mind
81041,Late Delivery
71732,Damaged
85428,Late Delivery
5142,Late Delivery
44463,Wrong Item
99134,Late Delivery
119928,Wrong Item
67973,
100017,Late Delivery
142917,
99061,Late Delivery
130115,Late Delivery
104815,
13839,Late Delivery
145560,Damaged
45390,
139295,
141276,Changed Mind
114641,Wrong Item
71004,Wrong Item
5969,Damaged
6990,Late Delivery
146378,Damaged
49514,Changed Mind
78647,
59338,Changed Mind
90510,Damaged
122440,Damaged
22246,Late Delivery
19240,Wrong Item
80227,Late Delivery
50550,Wrong Item
52173,Wrong Item
100116,Wrong Item
125914,
124180,Late Delivery
79117,Changed Mind
148025,Late Delivery
82570,Late Delivery
116694,Changed Mind
104712,Changed Mind
3295,
60124,Late Delivery
20275,Late Delivery
12831,Changed Mind
63087,Wrong Item
92149,Wrong Item
57613,Changed Mind
104265,Late Delivery
33697,
25963,Late Delivery
65595,
195,Wrong Item
38392,Late Delivery
129823,Damaged
147481,Changed Mind
57137,Damaged
45210,Late Delivery
97838,Changed Mind
110995,Damaged
14118,Wrong Item
31783,Late Delivery
22250,Wrong Item
139535,Changed Mind
109841,
117375,Wrong Item
116586,Wrong Item
97822,Damaged
56400,Damaged
142506,Late Delivery
88138,
27341,Late Delivery
93333,
8560,Late Delivery
148495,Damaged
121134,
92713,Changed Mind
45288,Late Delivery
51455,
32602,Damaged
102075,Late Delivery
149845,Changed Mind
49765,Changed Mind
102246,Wrong Item
6002,Late Delivery
106121,Late Delivery
63458,Damaged
87279,Damaged
13213,Damaged
1328,
137294,Damaged
141945,Wrong Item
26987,
51590,Late Delivery
93860,Changed Mind
87387,
47244,Late Delivery
23588,Late Delivery
128776,Late Delivery
52006,Late Delivery
70687,
18937,Late Delivery
130158,Late Delivery
23688,Changed Mind
3439,Late Delivery
76444,Wrong Item
104622,Changed Mind
81565,Late Delivery
58056,Changed Mind
145712,Damaged
34483,Changed Mind
18680,Late Delivery
23500,Wrong Item
58081,Late Delivery
91119,
78322,Late Delivery
72924,Damaged
70494,Wrong Item
125553,Wrong Item
20525,
104175,Late Delivery
138978,Wrong Item
142799,Damaged
72457,Late Delivery
140217,
37743,
51848,Wrong Item
2981,Changed Mind
30070,
51166,
4321,Wrong Item
37340,Wrong Item
134953,
141188,Damaged
41689,Wrong Item
20304,Wrong Item
147484,Wrong Item
138999,Wrong Item
10621,Wrong Item
87616,
59230,Damaged
84305,Changed Mind
59553,Late Delivery
57260,
110380,Wrong Item
45577,Damaged
14470,
59394,Damaged
139699,Wrong Item
111651,
82100,Damaged
8049,
51695,Damaged
18042,Changed Mind
90003,Changed Mind
69780,Wrong Item
17163,Damaged
145780,Changed Mind
59380,Wrong Item
112317,
128794,Damaged
132340,Damaged
90485,Wrong Item
50011,Changed Mind
99501,Wrong Item
63023,Late Delivery
60178,Wrong Item
93294,Damaged
82665,Damaged
105584,Late Delivery
10951,Late Delivery
68328,
118066,Late Delivery
92565,Changed Mind
107461,Late Delivery
34835,Damaged
76883,Damaged
24725,Late Delivery
142171,Changed Mind
68114,Changed Mind
49669,Damaged
122605,
137866,Wrong Item
6570,Wrong Item
80683,
37645,Damaged
145938,Changed Mind
26928,Damaged
103179,Wrong Item
120638,Late Delivery
80072,
28766,
21859,Wrong Item
19042,Damaged
18933,Changed Mind
14256,Late Delivery
104615,Wrong Item
24856,Wrong Item
41649,Wrong Item
120455,
78643,Damaged
55605,Late Delivery
73033,Wrong Item
128015,Late Delivery
41230,Damaged
97445,Wrong Item
4303,Wrong Item
144406,Changed Mind
116692,Wrong Item
106828,Late Delivery
54214,Late Delivery
143636,Wrong Item
54378,Wrong Item
99977,Changed Mind
81204,Damaged
74824,Late Delivery
3115,Damaged
49788,Changed Mind
32920,Damaged
145079,Wrong Item
122541,Damaged
106670,Wrong Item
141517,Damaged
135052,Changed Mind
1251,Late Delivery
88686,Damaged
87766,
146493,Changed Mind
125581,
43929,Late Delivery
145055,Wrong Item
113267,Wrong Item
7461,Damaged
37831,
12160,Changed Mind
95655,Wrong Item
66789,Damaged
104029,Wrong Item
136107,
55539,
126088,Changed Mind
58399,Changed Mind
115102,
66444,Damaged
146392,
126215,Changed Mind
69467,Late Delivery
45796,Wrong Item
123866,Damaged
87849,Wrong Item
127734,Wrong Item
99201,Wrong Item
15461,Late Delivery
37066,Damaged
86111,Damaged
81991,Wrong Item
111161,Wrong Item
96697,Changed Mind
45506,Wrong Item
80554,
42065,Damaged
4552,
46116,
139109,Damaged
102219,Wrong Item
117354,Late Delivery
104920,Late Delivery
53292,Late Delivery
148800,Changed Mind
133162,
98630,Wrong Item
12268,Damaged
95084,Wrong Item
80804,Damaged
10528,Wrong Item
97616,Damaged
124278,Late Delivery
119637,Changed Mind
105362,
74289,Late Delivery
19909,Changed Mind
20811,Late Delivery
46037,Late Delivery
12859,Wrong Item
146261,Damaged
146875,
123309,Changed Mind
34148,Late Delivery
60824,Changed Mind
43653,Changed Mind
97240,Late Delivery
14322,Wrong Item
137379,Late Delivery
89289,
133309,Damaged
103102,Damaged
23117,Changed Mind
19859,
42993,Late Delivery
145452,Wrong Item
22492,Late Delivery
24294,Changed Mind
77176,Wrong Item
95420,
117197,Damaged
33429,Late Delivery
84234,
83374,Changed Mind
79924,Late Delivery
71917,Damaged
32116,Changed Mind
76448,Late Delivery
12970,
65068,Wrong Item
886,
102454,Damaged
137986,
114130,Damaged
59816,
81115,Late Delivery
4601,Wrong Item
85307,Damaged
89319,Wrong Item
125610,Wrong Item
11066,Late Delivery
127759,
15696,Damaged
128343,Wrong Item
106938,Late Delivery
56057,
99899,Damaged
129174,Changed Mind
40078,Damaged
123337,Wrong Item
52450,
80768,Changed Mind
115861,Wrong Item
89415,Wrong Item
78145,Changed Mind
134,Changed Mind
99507,Wrong Item
15732,Changed Mind
113896,Damaged
108215,Changed Mind
139949,
9122,Wrong Item
36029,
73176,Wrong Item
64796,Damaged
97960,Damaged
58738,
13724,Changed Mind
5441,
119395,Late Delivery
127003,Damaged
73352,Late Delivery
57038,Late Delivery
128414,Late Delivery
88854,Late Delivery
84664,Changed Mind
140084,Late Delivery
80238,Damaged
135718,Damaged
69460,Damaged
133517,Damaged
20040,Damaged
57041,
105577,Late Delivery
122489,
100711,
81967,Wrong Item
95779,Wrong Item
20855,Damaged
51691,Damaged
110914,Damaged
138688,Wrong Item
83048,Changed Mind
117148,Damaged
88517,
132236,
148813,
11190,Wrong Item
531,Changed Mind
25859,Damaged
102046,Late Delivery
120606,Changed Mind
141556,
86549,
88591,Changed Mind
8586,Wrong Item
105335,
828,Damaged
70017,Wrong Item
542,Late Delivery
88422,Late Delivery
103760,Wrong Item
131227,Late Delivery
93395,Changed Mind
18019,
17172,Wrong Item
132005,
114632,Late Delivery
53904,Damaged
102778,Late Delivery
3027,Damaged
42345,Changed Mind
139390,Damaged
51486,
118577,Wrong Item
95252,Wrong Item
103085,Changed Mind
9728,Damaged
81280,Wrong Item
90056,Damaged
12106,Changed Mind
25295,Wrong Item
86344,Late Delivery
20144,Wrong Item
41160,
88051,Damaged
61241,Wrong Item
83959,Wrong Item
147451,
19728,Damaged
59584,Changed Mind
59322,
76138,Late Delivery
84279,
39585,Late Delivery
35476,Late Delivery
112851,Changed Mind
76707,Damaged
12643,Late Delivery
33260,Late Delivery
29182,
9841,
72417,
26213,Late Delivery
147728,
122324,Changed Mind
146153,
67184,Changed Mind
46545,Wrong Item
124,Late Delivery
22000,
72811,Changed Mind
75762,
127514,Damaged
53340,Late Delivery
59103,Wrong Item
149300,Damaged
21573,Wrong Item
55852,Changed Mind
70206,Wrong Item
93368,Changed Mind
144357,Damaged
24999,Changed Mind
104795,Wrong Item
10465,Changed Mind
94136,Changed Mind
102377,Changed Mind
60364,Damaged
3957,Wrong Item
127165,
79693,Wrong Item
132596,Late Delivery
2780,Changed Mind
80834,
143296,Wrong Item
554,Changed Mind
11587,Damaged
59242,Changed Mind
32796,Wrong Item
63224,Changed Mind
149289,Changed Mind
13986,Changed Mind
123790,Late Delivery
47102,
136154,Damaged
105013,
126718,Changed Mind
78591,Changed Mind
110893,Changed Mind
115404,
79749,Changed Mind
89443,Changed Mind
78466,Changed Mind
40899,Late Delivery
110302,Changed Mind
21166,Late Delivery
86796,Wrong Item
75799,
138447,Damaged
48224,Changed Mind
57151,Damaged
22540,Wrong Item
46061,Changed Mind
39429,
119241,Late Delivery
100108,Wrong Item
70626,Wrong Item
146186,Wrong Item
96806,Late Delivery
142045,Changed Mind
24592,Damaged
142785,Wrong Item
82800,
101063,Wrong Item
49242,Late Delivery
142679,Wrong Item
26136,Damaged
110888,Changed Mind
22187,Wrong Item
22168,Damaged
28055,
6956,Damaged
93725,Wrong Item
124856,Changed Mind
61465,
107173,Wrong Item
63125,Damaged
72513,Changed Mind
96330,Damaged
39338,Changed Mind
118544,Changed Mind
51279,Changed Mind
103354,
72125,Late Delivery
117352,
99920,Late Delivery
82429,Wrong Item
129015,Late Delivery
68080,
52585,
136886,Late Delivery
716,Damaged
57972,Late Delivery
138654,Changed Mind
65010,Changed Mind
141977,
68916,Wrong Item
75763,Damaged
9982,Damaged
94526,Changed Mind
24992,Late Delivery
117878,Late Delivery
71187,Damaged
131073,Changed Mind
28236,
112717,Wrong Item
97525,Wrong Item
135011,
4573,
68113,
81269,Damaged
126594,
44466,Wrong Item
77761,Late Delivery
127605,Damaged
92223,Changed Mind
142666,Changed Mind
95518,
17935,Damaged
19990,
105589,
88319,Wrong Item
29749,Changed Mind
35780,Changed Mind
53783,Changed Mind
94516,Changed Mind
97431,Wrong Item
82997,Late Delivery
117273,Damaged
49968,Damaged
53545,Damaged
110961,Wrong Item
8000,Wrong Item
94815,
117420,Changed Mind
126569,Damaged
74352,Changed Mind
4397,Late Delivery
86907,Late Delivery
108164,
81159,Late Delivery
62536,Changed Mind
6131,Late Delivery
24404,Late Delivery
23791,
140835,Changed Mind
64782,
86824,Changed Mind
146065,
48571,
148053,Late Delivery
100912,
78937,Late Delivery
58078,Late Delivery
127695,Damaged
101168,
59813,Wrong Item
107751,
136367,Late Delivery
131862,Wrong Item
109880,Wrong Item
96351,Damaged
149501,Damaged
7978,Late Delivery
21577,Late Delivery
119744,Wrong Item
126048,
131501,Late Delivery
134798,Damaged
92481,Changed Mind
140528,Damaged
5800,Changed Mind
116861,Wrong Item
11801,Damaged
17017,Late Delivery
48339,Wrong Item
89056,Wrong Item
34164,Damaged
94337,Changed Mind
49584,Changed Mind
2468,Late Delivery
43032,Damaged
30818,Changed Mind
72522,
13920,Changed Mind
7292,Late Delivery
143288,Damaged
115710,Late Delivery
15547,Damaged
23070,Wrong Item
64246,Damaged
91428,
14042,Changed Mind
95335,
148739,
93623,Late Delivery
74655,Damaged
40390,Wrong Item
68512,Changed Mind
108502,Changed Mind
98647,Wrong Item
81864,Changed Mind
107248,Changed Mind
50896,Changed Mind
127681,Changed Mind
43614,
73721,Changed Mind
71934,Changed Mind
74171,Late Delivery
97203,Damaged
52730,Damaged
3307,Wrong Item
104011,
146408,
117798,Damaged
101776,Wrong Item
128193,Changed Mind
70423,Changed Mind
18242,Damaged
8808,
116660,Wrong Item
47744,Changed Mind
22609,Wrong Item
48734,Late Delivery
99160,Late Delivery
29516,
99635,Wrong Item
76964,Late Delivery
37218,Wrong Item
32527,
46742,Damaged
6624,Damaged
9248,Late Delivery
57566,Changed Mind
27019,Late Delivery
104371,Damaged
138502,Wrong Item
134469,Changed Mind
61219,Wrong Item
17848,Changed Mind
64001,
8792,Wrong Item
397,Wrong Item
130208,Wrong Item
55836,Damaged
148102,Changed Mind
85362,Wrong Item
136489,Late Delivery
13270,
8506,Late Delivery
103901,Changed Mind
3519,
18389,Damaged
21442,Wrong Item
54419,
52799,Damaged
127365,Damaged
127555,Damaged
17070,Damaged
58952,Late Delivery
36455,Wrong Item
25938,
121479,
86636,Late Delivery
51999,Wrong Item
118939,
53177,Damaged
33883,Wrong Item
10052,Late Delivery
14368,Changed Mind
71144,Changed Mind
55027,Wrong Item
108663,Late Delivery
15692,Late Delivery
5765,Wrong Item
99691,Damaged
61029,
68663,Damaged
94785,Wrong Item
133258,
113196,Damaged
36530,Wrong Item
43134,Damaged
12704,Wrong Item
63651,Changed Mind
20499,Damaged
120092,Damaged
46375,Damaged
5598,
8890,Damaged
77776,Wrong Item
46747,Damaged
13361,Damaged
25263,
1808,Late Delivery
4527,
25966,Damaged
56158,
39063,
115415,Damaged
26206,Late Delivery
128357,Late Delivery
57448,Damaged
138004,Late Delivery
107614,Damaged
23970,Damaged
98484,Wrong Item
20771,Wrong Item
131149,
92955,
67844,Late Delivery
134116,Wrong Item
17972,Damaged
57375,Changed Mind
54862,Late Delivery
3913,
97086,
104429,Damaged
16382,Damaged
30570,Damaged
